Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Death_Cross,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2025-05-01 02:00,3243.9,48.04,52.59,90.54,10.0,100,35,40,40.0,0.888,13.72,24.97,-4.55,-3.64,2.82,False,True,1.016,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 03:00,3238.2,53.74,58.28,89.69,10.0,100,70,40,40.0,0.884,10.69,25.0,-4.55,-3.41,2.87,False,True,0.979,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 04:00,3243.1,47.41,51.95,86.73,10.0,100,35,40,40.0,0.916,15.41,25.21,-4.55,-2.85,2.95,False,True,1.007,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 05:00,3226.0,54.47,59.01,94.07,10.0,100,70,40,40.0,0.847,13.64,24.31,-4.55,-3.34,2.36,False,True,0.899,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 06:00,3230.7,54.25,58.8,92.78,10.0,100,70,40,40.0,0.923,17.73,24.41,-4.55,-3.11,2.29,False,True,0.927,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 07:00,3213.1,54.69,59.24,95.43,10.0,100,70,40,40.0,0.969,16.34,25.5,-4.55,-3.68,2.12,False,True,0.816,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 08:00,3234.4,51.53,56.07,91.45,10.0,85,70,40,40.0,0.877,31.85,28.03,-4.55,-3.28,2.46,False,True,0.947,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 09:00,3233.0,56.98,61.52,89.2,29.95,85,70,55,40.0,1.159,31.75,24.29,-4.55,-3.39,2.74,False,True,0.937,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 10:00,3226.7,57.52,62.07,92.92,29.48,85,70,55,40.0,1.078,37.81,23.32,-4.55,-3.61,2.39,False,True,0.896,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 11:00,3224.6,57.0,61.55,89.84,29.44,85,70,55,40.0,1.041,39.55,23.18,-4.55,-3.5,2.36,False,True,0.882,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 12:00,3227.7,54.33,58.87,93.41,29.83,65,70,55,40.0,1.102,40.61,23.41,-4.55,-3.61,2.31,False,True,0.9,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 13:00,3221.9,54.58,59.12,94.76,29.98,65,70,55,40.0,1.03,42.44,23.2,-4.55,-3.75,2.05,False,True,0.862,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 14:00,3231.2,50.33,54.87,89.24,10.0,65,70,55,40.0,1.135,48.5,24.07,-4.55,-2.86,2.34,False,True,0.918,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 15:00,3236.6,52.53,57.08,87.48,10.0,65,70,70,40.0,1.221,46.2,24.44,-4.55,-3.06,2.53,False,True,0.95,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 16:00,3248.3,41.83,46.37,83.22,10.0,40,35,70,40.0,1.295,51.89,25.41,-4.55,-2.77,2.93,False,True,1.022,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 18:00,3247.0,41.95,46.49,83.97,10.0,40,35,70,40.0,1.333,53.93,25.29,-4.55,-2.9,2.7,False,True,1.012,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 19:00,3246.2,42.07,46.62,84.71,10.0,40,35,70,40.0,1.312,51.44,24.26,-4.55,-3.08,2.53,False,True,1.005,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 20:00,3238.8,48.6,53.14,88.87,10.0,40,70,70,40.0,1.28,56.52,24.43,-4.55,-3.23,2.06,False,True,0.957,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 21:00,3244.7,37.38,41.93,86.56,10.0,40,35,40,40.0,0.975,57.04,21.06,-4.55,-3.25,2.17,False,True,0.993,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 22:00,3256.9,40.5,45.04,80.25,10.0,50,35,55,40.0,1.031,73.3,21.62,-4.55,-3.11,2.61,False,True,1.067,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-01 23:00,3266.7,34.76,39.31,75.85,10.0,20,35,55,40.0,1.129,69.58,22.07,-4.55,-3.31,3.34,False,True,1.126,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 00:00,3260.4,34.66,39.2,75.21,10.0,20,35,55,40.0,1.1,65.68,21.65,-4.55,-2.97,3.16,False,True,1.085,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 01:00,3260.0,39.83,44.38,76.28,10.0,50,35,55,40.0,1.131,70.43,21.56,-4.55,-3.23,3.29,False,True,1.081,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 02:00,3261.4,40.1,44.65,77.89,10.0,50,35,55,40.0,1.039,72.77,21.09,-4.55,-2.82,3.28,False,True,1.088,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 03:00,3267.0,40.06,44.6,77.63,10.0,50,35,55,40.0,1.082,73.59,21.2,-4.55,-2.76,3.4,False,True,1.121,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 04:00,3265.7,39.73,44.27,75.62,10.0,50,35,55,40.0,1.111,77.79,20.97,-4.55,-2.19,3.3,False,True,1.111,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 05:00,3273.1,39.17,43.71,72.28,10.0,50,35,55,40.0,1.128,77.24,21.11,-4.55,-1.85,3.6,False,True,1.155,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 06:00,3267.5,36.72,41.26,72.58,10.0,50,35,40,40.0,0.905,70.04,19.35,-4.55,-1.1,3.24,False,True,1.118,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 07:00,3269.9,31.75,36.3,72.78,10.0,20,35,40,40.0,0.876,65.93,19.3,-4.55,-1.35,3.3,False,True,1.131,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 08:00,3257.6,32.47,37.02,77.09,10.0,40,35,20,40.0,0.652,56.73,18.13,-4.55,-1.8,3.08,False,True,1.053,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 09:00,3258.0,35.88,40.42,77.54,10.0,40,35,40,40.0,0.909,57.53,15.25,-4.55,-1.7,3.63,False,True,1.053,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 10:00,3271.5,31.35,35.9,70.4,10.0,20,35,40,40.0,0.846,69.35,16.31,-4.55,-0.93,4.23,False,True,1.136,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 11:00,3239.8,56.7,61.25,82.5,10.0,65,70,100,40.0,2.068,47.78,22.5,-4.55,-2.07,2.96,False,True,0.937,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 12:00,3232.0,60.33,64.87,84.24,10.0,85,70,100,40.0,2.038,38.24,22.82,-4.55,-2.18,2.69,False,True,0.887,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 13:00,3238.4,59.98,64.53,82.17,10.0,85,70,100,40.0,2.106,36.2,22.97,-4.55,-1.94,2.78,False,True,0.925,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 14:00,3234.2,60.14,64.68,83.09,10.0,85,70,100,40.0,2.115,36.95,22.88,-4.55,-1.72,2.72,False,True,0.897,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 15:00,3241.4,55.71,60.26,76.56,10.0,65,70,100,40.0,2.146,41.32,22.7,-4.55,-1.42,3.07,False,True,0.941,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-02 16:00,3247.4,49.28,53.83,72.98,10.0,65,35,100,40.0,2.153,43.74,22.74,-4.55,-1.4,3.2,False,True,0.976,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 18:00,3246.2,49.96,54.5,77.02,10.0,65,35,100,40.0,2.162,40.32,22.04,-4.55,-1.52,2.97,False,True,0.967,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 19:00,3255.2,49.27,53.82,72.91,10.0,65,35,100,40.0,2.268,45.44,22.45,-4.55,-1.48,2.98,False,True,1.021,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 20:00,3253.2,49.38,53.93,73.58,10.0,65,35,100,40.0,2.248,40.93,22.47,-4.55,-1.4,3.02,False,True,1.007,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 21:00,3272.1,41.41,45.95,65.72,10.0,40,35,85,40.0,1.843,51.87,23.79,-4.55,-1.32,3.74,False,True,1.123,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 22:00,3278.2,41.35,45.89,65.36,10.0,40,35,85,40.0,1.845,53.28,23.8,-4.55,-1.56,4.18,False,True,1.159,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-04 23:00,3262.3,42.69,47.24,73.42,10.0,40,35,85,40.0,1.834,51.8,24.52,-4.55,-1.76,3.66,False,True,1.058,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-05 00:00,3264.3,42.52,47.06,72.37,10.0,40,35,85,40.0,1.785,52.39,24.07,-4.55,-1.49,3.76,False,True,1.069,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-05 01:00,3267.9,47.21,51.75,75.53,10.0,65,35,85,40.0,1.912,48.52,23.93,-4.55,-1.71,3.59,False,True,1.09,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-05 02:00,3270.1,39.46,44.0,74.02,10.0,20,35,85,40.0,1.95,66.38,23.94,-4.55,-0.63,3.4,False,True,1.101,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-05 03:00,3272.7,43.79,48.33,69.99,10.0,50,35,85,40.0,1.98,73.31,23.96,-4.55,-0.55,3.44,False,True,1.116,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-05 04:00,3290.7,37.02,41.56,64.37,10.0,50,0,85,40.0,1.682,76.44,25.27,-4.55,-0.32,4.48,False,True,1.225,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 05:00,3317.3,36.25,40.79,59.75,10.0,65,0,70,40.0,1.323,84.25,27.97,-4.55,0.23,5.07,False,True,1.388,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 06:00,3322.0,36.27,40.81,59.88,10.0,65,0,70,40.0,1.313,83.92,27.88,-4.55,0.52,5.11,False,True,1.415,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 07:00,3321.9,36.18,40.73,59.36,10.0,65,0,70,40.0,1.382,82.99,27.64,-4.55,0.83,5.15,False,True,1.411,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 08:00,3328.6,36.1,40.64,58.87,10.0,65,0,70,40.0,1.409,84.8,27.72,-4.55,0.94,5.25,False,True,1.45,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 09:00,3325.1,36.7,41.24,62.46,10.0,65,0,70,40.0,1.425,80.96,26.92,-4.55,0.98,5.04,False,True,1.426,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 10:00,3321.3,34.52,39.07,64.39,10.0,50,0,70,40.0,1.376,79.69,27.07,-4.55,1.12,4.64,False,True,1.4,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 11:00,3321.1,34.8,39.35,66.1,10.0,50,0,70,40.0,1.322,75.52,26.55,-4.55,0.63,4.85,False,True,1.396,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 12:00,3318.2,26.58,31.13,66.78,10.0,50,0,20,40.0,0.631,71.55,20.83,-4.55,0.39,4.91,False,True,1.375,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 13:00,3325.5,28.43,32.98,62.87,10.0,65,0,20,40.0,0.66,87.53,20.15,-4.55,0.57,5.14,False,True,1.418,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 14:00,3331.7,28.24,32.78,61.69,10.0,65,0,20,40.0,0.66,88.12,20.14,-4.55,0.85,4.43,False,True,1.454,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 15:00,3337.6,27.81,32.36,59.15,10.0,65,0,20,40.0,0.719,88.42,19.75,-4.55,-0.06,5.23,False,True,1.487,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 16:00,3343.5,27.72,32.27,58.59,10.0,65,0,20,40.0,0.716,88.88,19.71,-4.55,0.21,4.87,False,True,1.521,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 18:00,3339.2,28.1,32.64,60.84,10.0,65,0,20,40.0,0.656,84.6,20.09,-4.55,-0.24,5.19,False,True,1.491,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 19:00,3342.8,28.17,32.72,61.32,10.0,65,0,20,40.0,0.694,81.88,19.93,-4.55,-0.12,5.18,False,True,1.511,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 20:00,3338.8,21.24,25.79,64.74,10.0,20,0,20,40.0,0.634,68.19,20.11,-4.55,-0.62,5.36,False,True,1.483,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 21:00,3388.9,24.85,29.39,51.35,10.0,65,0,10,40.0,0.385,82.01,29.36,-4.55,0.79,6.89,False,True,1.788,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 22:00,3366.9,18.13,22.68,56.07,10.0,20,0,10,40.0,0.564,67.8,31.2,-4.55,0.36,6.47,False,True,1.649,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-05 23:00,3368.4,17.95,22.5,55.0,10.0,20,0,10,40.0,0.557,66.42,31.2,-4.55,0.6,6.79,False,True,1.655,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 00:00,3371.4,17.6,22.14,52.87,10.0,20,0,10,40.0,0.524,69.18,29.66,-4.55,0.7,6.98,False,True,1.67,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 01:00,3369.3,23.95,28.49,60.96,10.0,50,0,10,40.0,0.49,70.17,29.8,-4.55,0.88,6.85,False,True,1.653,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 02:00,3372.5,23.1,27.64,55.84,10.0,50,0,10,40.0,0.489,71.07,29.8,-4.55,1.05,7.01,False,True,1.669,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 03:00,3378.5,22.59,27.14,52.82,10.0,50,0,10,40.0,0.494,74.1,29.79,-4.55,1.44,7.5,False,True,1.702,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 04:00,3385.2,21.78,26.33,47.96,10.0,50,0,10,40.0,0.499,73.98,29.79,-4.55,1.87,8.58,False,True,1.74,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 05:00,3390.9,21.44,25.98,45.9,10.0,50,0,10,40.0,0.504,73.87,29.05,-4.55,2.15,8.91,False,True,1.771,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 06:00,3391.4,21.32,25.87,45.21,10.0,50,0,10,40.0,0.538,72.68,26.89,-4.55,2.14,9.5,False,True,1.77,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 07:00,3386.9,17.37,21.92,51.52,10.0,20,0,10,40.0,0.494,68.52,27.1,-4.55,1.75,9.02,False,True,1.738,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 08:00,3399.3,22.78,27.33,53.96,10.0,50,0,10,40.0,0.518,73.98,27.42,-4.55,1.99,7.84,False,True,1.81,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 09:00,3399.8,22.7,27.25,53.49,10.0,50,0,10,40.0,0.511,73.32,27.39,-4.55,2.35,8.54,False,True,1.809,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 10:00,3394.5,22.99,27.53,55.2,10.0,50,0,10,40.0,0.508,72.55,27.5,-4.55,2.28,8.5,False,True,1.772,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 11:00,3403.1,20.65,25.19,51.16,10.0,40,0,10,40.0,0.554,58.66,27.41,-4.55,2.43,8.67,False,True,1.82,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 12:00,3417.3,23.92,28.47,45.79,10.0,65,0,10,40.0,0.573,83.96,27.78,-4.55,2.96,9.11,False,True,1.902,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 13:00,3422.0,25.03,29.58,42.47,10.0,65,0,20,40.0,0.618,84.63,27.57,-4.55,2.99,9.43,False,True,1.926,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 14:00,3424.3,24.96,29.5,42.0,10.0,65,0,20,40.0,0.614,84.49,27.55,-4.55,3.23,9.12,False,True,1.935,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 15:00,3431.5,24.88,29.42,41.54,10.0,65,0,20,40.0,0.614,88.02,27.57,-4.55,3.19,9.39,False,True,1.974,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 16:00,3441.8,24.46,29.0,39.01,10.0,65,0,20,40.0,0.614,88.98,27.69,-4.55,3.56,9.81,False,True,2.031,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 18:00,3389.3,32.43,36.98,61.88,10.0,40,0,70,40.0,1.488,53.99,37.75,-4.55,1.5,8.24,False,True,1.71,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 19:00,3409.2,33.42,37.96,52.79,10.0,40,0,85,40.0,1.568,58.08,38.49,-4.55,2.56,8.94,False,True,1.826,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 20:00,3387.2,36.03,40.57,58.44,10.0,65,0,70,40.0,1.436,48.88,40.14,-4.55,1.72,8.66,False,True,1.69,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 21:00,3382.7,36.36,40.91,60.44,10.0,65,0,70,40.0,1.432,47.42,40.15,-4.55,1.57,8.5,False,True,1.659,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 22:00,3398.2,36.04,40.58,53.5,10.0,40,0,100,40.0,3.031,53.14,33.4,-4.55,2.12,8.9,False,True,1.749,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-06 23:00,3384.3,41.43,45.98,60.85,10.0,65,0,100,40.0,2.998,45.87,32.4,-4.55,1.67,8.14,False,True,1.662,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 00:00,3390.2,40.4,44.94,54.65,10.0,65,0,100,40.0,3.097,47.43,32.48,-4.55,1.91,8.6,False,True,1.694,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 01:00,3396.0,35.21,39.75,48.52,10.0,40,0,100,40.0,3.155,50.4,32.55,-4.55,2.19,9.09,False,True,1.725,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 02:00,3400.8,39.16,43.7,47.22,10.0,65,0,100,40.0,3.298,49.37,32.55,-4.55,2.51,9.52,False,True,1.75,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 03:00,3396.0,39.41,43.96,48.74,10.0,65,0,100,40.0,3.142,43.88,32.66,-4.55,2.4,9.14,False,True,1.717,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 04:00,3390.6,40.29,44.84,54.03,10.0,65,0,100,40.0,2.926,41.02,32.69,-4.55,2.3,8.24,False,True,1.681,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 05:00,3377.7,44.84,49.39,61.34,10.0,85,0,100,40.0,2.676,37.43,33.11,-4.55,1.82,7.83,False,True,1.601,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 06:00,3399.2,39.29,43.84,48.04,10.0,65,0,100,40.0,2.281,41.91,34.51,-4.55,2.4,9.99,False,True,1.726,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 07:00,3395.0,42.7,47.24,48.46,10.0,85,0,100,40.0,2.284,37.91,34.58,-4.55,2.4,10.18,False,True,1.697,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 08:00,3399.2,33.63,38.18,39.07,10.0,40,0,100,40.0,2.383,53.41,34.55,-4.55,2.48,11.2,False,True,1.718,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 09:00,3402.4,37.06,41.61,34.63,10.0,65,0,100,40.0,2.343,47.36,34.11,-4.55,3.3,11.9,False,True,1.734,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 10:00,3393.6,34.24,38.79,42.72,10.0,40,0,100,40.0,2.303,52.77,34.35,-4.55,3.3,11.27,False,True,1.678,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 11:00,3393.0,33.86,38.4,40.42,10.0,40,0,100,40.0,2.359,54.62,34.27,-4.55,3.39,11.47,False,True,1.671,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 12:00,3394.0,37.91,42.46,39.75,10.0,65,0,100,40.0,2.228,47.84,34.03,-4.55,3.43,11.47,False,True,1.673,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 13:00,3393.6,34.83,39.38,46.25,10.0,40,0,100,40.0,2.181,55.57,33.31,-4.55,2.59,10.99,False,True,1.667,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 14:00,3392.1,34.84,39.39,46.33,10.0,40,0,100,40.0,2.076,51.2,33.21,-4.55,2.21,10.99,False,True,1.655,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 15:00,3379.3,36.83,41.38,48.26,10.0,65,0,85,40.0,1.992,40.3,33.58,-4.55,1.77,11.65,False,True,1.576,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 16:00,3372.6,40.51,45.06,50.35,10.0,85,0,85,40.0,1.845,33.98,33.36,-4.55,1.63,11.84,False,True,1.533,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 18:00,3376.8,40.19,44.73,48.4,10.0,85,0,85,40.0,1.807,39.02,32.98,-4.55,1.67,12.77,False,True,1.555,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 19:00,3383.1,29.33,33.87,48.22,10.0,65,0,40,40.0,0.89,45.75,23.39,-4.55,2.03,10.6,False,True,1.589,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 20:00,3387.0,26.04,30.59,38.54,10.0,40,0,55,40.0,1.041,55.86,21.44,-4.55,2.25,11.24,False,True,1.609,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 21:00,3415.8,16.33,20.87,25.24,10.0,40,0,10,40.0,0.557,59.58,23.1,-4.55,3.3,12.58,False,True,1.775,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 22:00,3408.8,16.68,21.23,27.36,10.0,40,0,10,40.0,0.553,57.72,23.26,-4.55,3.32,11.68,False,True,1.73,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-07 23:00,3404.2,17.34,21.88,31.31,10.0,40,0,10,40.0,0.529,52.78,22.33,-4.55,3.71,11.72,False,True,1.7,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 00:00,3388.2,22.54,27.08,37.51,10.0,65,0,10,40.0,0.564,43.08,22.64,-4.55,3.25,11.16,False,True,1.602,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 01:00,3361.0,33.05,37.59,50.56,10.0,85,0,40,40.0,0.804,36.53,25.68,-4.55,3.29,10.72,False,True,1.439,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 02:00,3335.4,34.82,39.37,61.21,10.0,85,0,40,40.0,0.886,30.27,27.8,-4.55,2.73,9.41,False,True,1.286,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 03:00,3348.9,33.95,38.5,55.97,10.0,85,0,40,40.0,0.885,35.77,28.6,-4.55,3.1,10.12,False,True,1.363,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 04:00,3344.5,34.36,38.91,58.46,10.0,85,0,40,40.0,0.887,34.89,28.6,-4.55,3.3,9.71,False,True,1.334,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 05:00,3337.4,34.54,39.08,59.49,10.0,85,0,40,40.0,0.882,33.73,28.65,-4.55,3.18,9.51,False,True,1.29,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 06:00,3347.9,29.85,34.4,51.4,10.0,65,0,40,40.0,0.955,40.53,28.76,-4.55,3.18,9.82,False,True,1.35,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 07:00,3350.0,32.55,37.1,52.6,10.0,65,0,55,40.0,1.042,42.99,26.69,-4.55,3.27,10.47,False,True,1.36,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 08:00,3362.0,30.73,35.28,41.67,10.0,65,0,55,40.0,1.103,45.62,27.44,-4.55,3.82,11.51,False,True,1.428,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 09:00,3361.7,30.47,35.02,40.1,10.0,65,0,55,40.0,1.07,43.44,27.31,-4.55,3.66,11.91,False,True,1.423,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 10:00,3362.4,30.5,35.04,40.27,10.0,65,0,55,40.0,1.044,42.3,27.24,-4.55,4.23,12.59,False,True,1.425,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 11:00,3336.0,37.94,42.49,49.92,10.0,100,0,55,40.0,1.187,24.65,29.41,-4.55,3.26,11.78,False,True,1.267,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2025-05-08 12:00,3315.4,44.61,49.16,54.94,10.0,100,35,55,40.0,1.186,22.69,30.59,-4.55,3.18,11.23,False,True,1.144,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-08 13:00,3313.6,45.29,49.83,58.99,10.0,100,35,55,40.0,1.178,23.07,30.53,-4.55,2.45,10.74,False,True,1.132,Normal,,✨ Golden Cross (bad for sell),,backfill,
2025-05-08 14:00,3313.6,45.56,50.11,60.65,10.0,100,35,55,40.0,1.166,25.49,30.54,-4.55,2.49,10.5,False,True,1.13,Normal,,✨ Golden Cross (bad for sell),,backfill,
