Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2024-01-04 08:00,2047.4,35.43,39.97,20.16,29.67,80,30,40,40.0,1.492,43.66,9.6,-4.55,-1.4,-0.56,True,0.793,Normal,,⚠️ Mild Reversal,,backfill,
2024-01-05 09:00,2054.2,61.21,61.21,29.7,32.55,100,65,100,40.0,0.371,57.07,8.37,0.0,-2.04,-2.4,True,0.932,Normal,,,,backfill,
2024-01-08 10:00,2040.9,48.95,48.95,26.45,47.24,80,30,70,40.0,0.903,41.74,17.99,0.0,-1.85,-0.47,True,0.568,Normal,,,,backfill,
2024-01-09 11:00,2037.2,40.18,40.18,20.44,50.63,80,30,20,40.0,1.796,44.13,9.6,0.0,-1.97,-0.32,True,0.45,Normal,,,,backfill,
2024-01-10 12:00,2029.6,43.57,48.12,17.59,51.11,80,0,100,40.0,0.59,42.24,9.13,-4.55,-1.17,-0.81,False,0.231,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-11 13:00,2021.1,22.53,27.08,13.79,68.66,30,0,10,40.0,5.433,27.22,11.31,-4.55,-1.28,-1.15,False,-0.007,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-12 14:00,2051.7,68.17,72.72,39.69,71.63,100,70,85,70.0,0.641,64.22,14.41,-4.55,-0.12,2.12,False,0.756,Normal,,💀 Death Cross,,backfill,
2024-01-16 15:00,2031.8,29.4,38.49,22.9,78.06,30,0,20,80.0,1.689,20.73,13.3,-9.09,-0.45,1.52,False,0.222,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-01-17 16:00,2008.8,32.88,41.98,19.21,82.65,30,0,40,80.0,1.448,27.6,13.62,-9.09,-1.39,0.54,False,-0.38,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-01-18 18:00,2025.7,32.6,37.15,38.62,69.28,70,0,20,25.0,1.762,75.09,8.9,-4.55,-0.19,-1.35,False,0.045,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-21 19:00,2030.9,39.57,44.12,41.22,63.5,80,0,55,25.0,1.107,48.07,8.38,-4.55,0.48,-0.72,False,0.161,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-22 20:00,2022.9,32.93,37.47,25.66,54.18,80,0,40,25.0,1.476,46.91,8.1,-4.55,-1.4,-0.75,False,-0.064,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-23 21:00,2025.1,46.87,51.42,32.14,51.36,80,35,85,25.0,0.661,49.77,9.26,-4.55,-0.33,-1.49,False,-0.024,Normal,,💀 Death Cross,,backfill,
2024-01-24 22:00,2015.5,22.78,27.32,33.12,65.82,30,0,10,25.0,3.014,26.48,12.59,-4.55,0.33,-1.59,False,-0.308,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-25 23:00,2020.9,45.71,50.26,41.88,64.67,100,0,70,25.0,0.975,52.87,10.08,-4.55,-0.24,-1.55,False,-0.193,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-01-29 00:00,2024.5,44.77,49.31,45.18,50.68,100,35,40,25.0,1.24,63.58,7.22,-4.55,-0.32,-2.16,False,-0.134,Normal,,💀 Death Cross,,backfill,
2024-01-30 01:00,2032.8,41.36,45.9,47.8,47.61,100,35,20,25.0,1.67,66.15,14.4,-4.55,0.49,-2.1,False,0.065,Normal,,💀 Death Cross,,backfill,
2024-01-31 02:00,2054.6,63.18,67.73,64.67,61.71,100,70,85,25.0,0.681,51.66,21.08,-4.55,1.46,-2.02,False,0.705,Normal,,💀 Death Cross,,backfill,
2024-02-01 03:00,2059.1,55.26,59.81,67.75,66.11,60,70,70,25.0,0.825,36.56,13.31,-4.55,2.16,-0.98,False,0.829,Normal,,💀 Death Cross,,backfill,
2024-02-02 04:00,2070.1,66.81,66.81,77.83,68.06,60,100,70,25.0,0.963,33.73,13.06,0.0,2.43,-0.39,True,1.188,Normal,,,,backfill,
2024-02-05 05:00,2040.6,43.34,43.34,54.66,75.41,30,65,10,25.0,5.642,27.61,19.71,0.0,0.8,-0.63,True,0.082,Normal,,,,backfill,
2024-02-06 06:00,2042.7,62.8,62.8,73.74,58.08,100,65,55,25.0,1.014,52.94,12.6,0.0,0.49,-0.23,True,0.125,Normal,,,,backfill,
2024-02-07 07:00,2049.2,61.15,61.15,68.59,48.32,60,65,100,25.0,0.516,38.78,5.98,0.0,-0.26,-0.24,True,0.343,Normal,,,,backfill,
2024-02-08 08:00,2035.8,36.46,41.01,46.83,44.22,30,30,70,25.0,0.952,24.68,10.88,-4.55,-1.13,-0.25,True,-0.26,Normal,,⚠️ Mild Reversal,,backfill,
2024-02-09 09:00,2039.6,59.94,59.94,52.39,32.27,30,65,100,80.0,0.367,27.33,7.92,0.0,-1.47,0.12,True,-0.145,Normal,,,,backfill,
2024-02-12 10:00,2026.8,28.43,32.98,42.6,30.27,30,30,40,25.0,1.318,23.38,6.3,-4.55,-0.68,-0.14,True,-0.783,Normal,,⚠️ Mild Reversal,,backfill,
2024-02-13 11:00,2008.0,26.0,26.0,21.28,39.71,30,30,10,25.0,7.222,26.22,21.2,0.0,-1.7,-0.65,True,-1.696,Depressed,,,,backfill,
2024-02-14 12:00,2007.1,42.02,46.57,21.13,33.28,100,0,100,25.0,0.489,54.67,6.79,-4.55,-2.05,-2.17,False,-1.676,Depressed,,💀💀 Death Cross + Below MAs,,backfill,
2024-02-15 13:00,2016.2,38.69,43.23,41.96,37.44,70,0,85,25.0,0.768,78.9,7.16,-4.55,-0.96,-0.77,False,-1.188,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-02-16 14:00,2024.4,62.37,66.91,59.76,26.71,100,35,100,80.0,0.527,62.78,10.77,-4.55,-0.75,0.78,False,-0.776,Normal,,💀 Death Cross,,backfill,
2024-02-20 15:00,2035.8,69.35,73.9,69.19,24.2,100,70,100,80.0,0.545,63.82,6.79,-4.55,0.44,0.5,False,-0.234,Normal,,💀 Death Cross,,backfill,
2024-02-21 16:00,2036.8,59.26,63.81,68.25,14.59,80,70,70,80.0,0.818,44.0,6.96,-4.55,1.43,0.29,False,-0.165,Normal,,💀 Death Cross,,backfill,
2024-02-22 18:00,2034.4,41.76,46.3,63.16,14.64,30,35,55,80.0,1.177,23.7,5.9,-4.55,1.36,0.57,False,-0.275,Normal,,💀 Death Cross,,backfill,
2024-02-25 19:00,2040.0,69.73,74.28,66.59,29.07,100,70,100,80.0,0.483,66.91,11.69,-4.55,1.18,0.74,False,-0.002,Normal,,💀 Death Cross,,backfill,
2024-02-26 20:00,2042.8,52.75,57.29,70.84,12.92,100,70,10,80.0,2.112,52.88,6.33,-4.55,0.91,1.35,False,0.138,Normal,,💀 Death Cross,,backfill,
2024-02-27 21:00,2039.8,60.45,60.45,62.97,19.73,30,100,70,80.0,0.925,24.5,5.37,0.0,0.2,0.94,True,-0.025,Normal,,,,backfill,
2024-02-28 22:00,2044.8,76.2,76.2,77.22,15.0,100,100,85,80.0,0.613,64.59,7.62,0.0,0.39,1.0,True,0.185,Normal,,,,backfill,
2024-02-29 23:00,2053.9,79.88,79.88,80.62,38.66,80,100,100,80.0,0.258,40.65,14.79,0.0,0.96,1.04,True,0.619,Normal,,,,backfill,
2024-03-04 00:00,2090.0,80.56,80.56,93.59,59.75,50,100,100,80.0,0.259,86.39,22.47,0.0,2.45,1.72,True,2.427,Extended,,,,backfill,
2024-03-05 01:00,2125.4,90.43,90.43,96.85,75.75,100,100,100,70.0,0.292,62.3,14.63,0.0,4.04,3.22,True,3.731,Extreme Extended,,,,backfill,
2024-03-06 02:00,2136.4,86.91,86.91,91.98,79.47,80,100,100,70.0,0.434,49.07,7.36,0.0,4.74,3.2,True,3.59,Extreme Extended,,,,backfill,
2024-03-07 03:00,2162.4,91.24,91.24,89.28,88.13,100,100,100,70.0,0.376,63.61,12.94,0.0,5.75,5.97,True,3.901,Extreme Extended,,,,backfill,
2024-03-08 04:00,2175.9,77.2,77.2,95.73,87.44,70,100,40,70.0,1.426,70.65,8.33,0.0,5.94,6.52,True,3.732,Extreme Extended,,,,backfill,
2024-03-11 05:00,2186.9,78.91,78.91,88.1,95.37,100,100,20,70.0,1.93,54.35,14.14,0.0,4.64,6.72,True,3.476,Extreme Extended,,,,backfill,
2024-03-12 06:00,2182.3,76.41,76.41,75.55,82.89,60,100,70,70.0,0.962,39.2,7.54,0.0,2.68,7.2,True,2.967,Extreme Extended,,,,backfill,
2024-03-13 07:00,2169.3,67.44,67.44,71.12,88.54,100,65,10,70.0,2.525,65.52,12.64,0.0,1.54,6.36,True,2.465,Extended,,,,backfill,
2024-03-14 08:00,2167.0,54.91,54.91,58.79,85.69,30,65,20,70.0,1.855,20.3,7.13,0.0,0.21,6.92,True,2.236,Extended,,,,backfill,
2024-03-15 09:00,2164.0,60.85,65.4,53.13,84.24,80,65,40,70.0,1.494,47.35,8.24,-4.55,-0.55,7.77,True,2.044,Extended,,⚠️ Mild Reversal,,backfill,
2024-03-18 10:00,2161.8,68.67,73.22,52.23,82.07,100,65,70,70.0,0.944,53.05,9.16,-4.55,-1.15,7.71,True,1.901,Normal,,⚠️ Mild Reversal,,backfill,
2024-03-19 11:00,2157.4,50.42,54.97,43.82,70.98,60,65,20,70.0,1.745,37.4,6.6,-4.55,-1.14,7.0,True,1.722,Normal,,⚠️ Mild Reversal,,backfill,
2024-03-20 12:00,2160.9,71.46,71.46,50.07,63.66,80,65,100,70.0,0.597,47.0,5.85,0.0,-0.39,6.74,True,1.697,Normal,,,,backfill,
2024-03-21 13:00,2183.0,73.18,73.18,52.75,86.31,60,100,70,70.0,0.873,31.08,27.87,0.0,0.74,7.23,True,1.941,Normal,,,,backfill,
2024-03-22 14:00,2164.5,57.16,57.16,24.15,73.79,60,65,40,80.0,1.225,38.44,13.93,0.0,0.02,6.27,True,1.535,Normal,,,,backfill,
2024-03-25 15:00,2172.1,72.39,72.39,38.88,65.49,100,65,85,80.0,0.616,52.7,10.12,0.0,0.48,6.77,True,1.581,Normal,,,,backfill,
2024-03-26 16:00,2179.5,77.28,77.28,50.52,63.17,100,100,70,80.0,0.804,57.01,14.8,0.0,1.02,6.84,True,1.618,Normal,,,,backfill,
2024-03-27 18:00,2212.7,84.46,84.46,70.85,55.91,100,100,100,80.0,0.148,61.48,21.83,0.0,2.4,8.32,True,2.033,Extended,,,,backfill,
2024-03-31 19:00,2266.2,76.37,76.37,84.18,59.04,50,100,85,80.0,0.708,83.49,17.67,0.0,3.81,11.1,True,2.678,Extreme Extended,,,,backfill,
2024-04-01 20:00,2270.8,73.54,73.54,75.12,51.09,80,100,55,80.0,1.119,48.62,15.6,0.0,4.91,11.05,True,2.509,Extreme Extended,,,,backfill,
2024-04-02 21:00,2302.9,83.14,83.14,88.77,60.1,70,100,100,80.0,0.561,71.43,11.96,0.0,6.02,12.12,True,2.717,Extreme Extended,,,,backfill,
2024-04-03 22:00,2319.2,65.05,65.05,83.02,57.27,50,100,20,80.0,1.523,82.47,12.36,0.0,6.41,10.97,True,2.688,Extreme Extended,,,,backfill,
2024-04-04 23:00,2295.4,69.18,69.18,51.95,63.14,80,100,40,80.0,1.486,42.82,20.23,0.0,3.74,8.0,True,2.207,Extended,,,,backfill,
2024-04-08 00:00,2360.7,84.6,84.6,87.65,69.97,100,100,70,80.0,0.849,67.77,29.91,0.0,4.17,10.5,True,2.746,Extreme Extended,,,,backfill,
2024-04-09 01:00,2363.6,69.11,69.11,74.94,54.73,50,100,55,80.0,1.113,81.6,11.3,0.0,4.09,9.3,True,2.553,Extreme Extended,,,,backfill,
2024-04-10 02:00,2373.4,71.11,71.11,72.23,64.41,70,100,40,80.0,1.468,71.47,15.14,0.0,3.06,9.08,True,2.448,Extended,,,,backfill,
2024-04-11 03:00,2353.9,73.09,73.09,48.25,75.27,80,100,55,80.0,1.081,47.57,16.31,0.0,1.5,7.64,True,2.107,Extended,,,,backfill,
2024-04-12 04:00,2414.1,79.74,79.74,91.52,86.91,50,100,70,80.0,0.911,83.58,16.33,0.0,5.17,10.62,True,2.504,Extreme Extended,,,,backfill,
2024-04-15 05:00,2366.1,65.81,65.81,34.72,95.12,100,65,20,80.0,1.63,58.36,36.75,0.0,0.23,9.07,True,1.928,Normal,,,,backfill,
2024-04-16 06:00,2386.4,73.84,73.84,56.91,91.1,60,100,55,80.0,1.197,30.98,18.02,0.0,0.96,10.12,True,1.977,Normal,,,,backfill,
2024-04-17 07:00,2403.6,85.81,85.81,62.29,87.54,100,100,85,80.0,0.771,55.81,20.79,0.0,1.27,11.07,True,1.995,Normal,,,,backfill,
2024-04-18 08:00,2400.7,69.05,69.05,58.57,85.71,70,100,20,80.0,1.537,77.9,16.11,0.0,1.99,11.05,True,1.865,Normal,,,,backfill,
2024-04-19 09:00,2393.4,77.26,81.81,42.17,88.67,80,100,100,80.0,0.305,49.28,25.11,-4.55,-0.86,10.94,True,1.71,Normal,,⚠️ Mild Reversal,,backfill,
2024-04-22 10:00,2355.2,47.55,52.09,15.37,82.2,30,65,40,80.0,1.201,18.18,20.04,-4.55,-0.46,8.99,True,1.338,Normal,,⚠️ Mild Reversal,,backfill,
2024-04-23 11:00,2336.9,56.28,60.82,18.22,81.71,100,65,20,80.0,1.95,64.55,30.52,-4.55,-2.07,7.05,True,1.152,Normal,,⚠️ Mild Reversal,,backfill,
2024-04-24 12:00,2338.6,69.06,69.06,20.86,63.49,100,65,85,80.0,0.735,53.61,13.55,0.0,-2.7,8.04,True,1.12,Normal,,,,backfill,
2024-04-25 13:00,2344.5,67.88,67.88,28.65,63.61,100,65,70,80.0,0.885,66.72,16.0,0.0,-2.34,7.94,True,1.123,Normal,,,,backfill,
2024-04-26 14:00,2352.6,61.42,61.42,24.79,43.75,100,100,20,80.0,1.6,55.27,9.35,0.0,-1.7,7.94,True,1.14,Normal,,,,backfill,
2024-04-29 15:00,2347.4,48.28,57.37,18.27,40.93,100,35,70,80.0,0.813,56.44,12.49,-9.09,-0.33,6.09,False,1.059,Normal,,⚠️ Mild Reversal | 💀 Death Cross,,backfill,
2024-04-30 16:00,2297.3,17.96,27.05,6.38,35.93,30,0,10,80.0,4.451,12.76,10.24,-9.09,-1.69,1.37,False,0.634,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-05-01 18:00,2330.4,45.54,50.09,32.48,33.05,70,0,85,80.0,0.676,71.29,23.29,-4.55,-0.35,2.62,False,0.867,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-05-02 19:00,2313.5,42.26,51.35,12.79,15.31,100,0,100,80.0,0.375,50.11,13.81,-9.09,-1.32,0.46,False,0.699,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-05-05 20:00,2304.9,20.96,25.51,12.45,25.59,80,0,10,25.0,2.288,44.93,15.3,-4.55,-2.03,-0.62,False,0.596,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-05-06 21:00,2331.5,54.38,58.92,38.46,15.07,100,35,85,80.0,0.72,54.36,14.37,-4.55,-0.68,1.57,False,0.789,Normal,,💀 Death Cross,,backfill,
2024-05-07 22:00,2324.8,44.62,49.16,36.68,13.29,100,35,85,25.0,0.637,55.88,10.38,-4.55,1.2,-1.52,False,0.701,Normal,,💀 Death Cross,,backfill,
2024-05-08 23:00,2319.4,26.97,31.51,32.59,11.49,80,0,40,25.0,1.257,45.23,11.19,-4.55,-0.47,-1.87,False,0.622,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-05-10 00:00,2360.8,49.74,54.29,59.74,20.97,50,70,100,25.0,0.46,88.54,12.43,-4.55,2.04,-0.53,False,0.979,Normal,,💀 Death Cross,,backfill,
2024-05-13 01:00,2358.8,51.35,55.9,47.14,18.24,60,70,70,70.0,0.81,38.1,13.5,-4.55,2.34,0.21,False,0.928,Normal,,💀 Death Cross,,backfill,
2024-05-14 02:00,2343.7,37.35,41.9,34.65,21.75,100,35,20,40.0,1.601,53.36,10.04,-4.55,0.52,-2.92,False,0.754,Normal,,💀 Death Cross,,backfill,
2024-05-15 03:00,2368.0,70.22,70.22,63.99,17.34,100,100,70,70.0,0.909,67.7,9.12,0.0,1.86,0.08,True,0.984,Normal,,,,backfill,
2024-05-16 04:00,2390.9,69.23,69.23,62.84,32.52,80,100,70,70.0,0.825,43.84,19.99,0.0,3.08,0.19,True,1.206,Normal,,,,backfill,
2024-05-17 05:00,2386.8,68.97,68.97,52.77,21.08,100,100,100,40.0,0.561,55.2,9.31,0.0,1.1,-0.7,True,1.128,Normal,,,,backfill,
2024-05-20 06:00,2440.5,77.13,77.13,79.69,43.11,100,100,70,70.0,0.992,66.39,16.86,0.0,3.46,1.66,True,1.688,Normal,,,,backfill,
2024-05-21 07:00,2427.5,65.13,65.13,70.18,50.58,80,100,20,70.0,1.684,47.3,18.95,0.0,3.58,1.42,True,1.483,Normal,,,,backfill,
2024-05-22 08:00,2415.9,60.12,60.12,64.63,46.1,60,100,20,70.0,1.59,34.38,9.15,0.0,2.02,2.58,True,1.296,Normal,,,,backfill,
2024-05-23 09:00,2360.6,46.63,51.17,40.85,61.17,60,65,10,70.0,4.164,31.09,21.18,-4.55,-1.27,1.01,True,0.616,Normal,,⚠️ Mild Reversal,,backfill,
2024-05-24 10:00,2339.6,45.85,50.4,27.45,64.92,100,30,10,70.0,2.201,64.42,13.5,-4.55,-1.98,0.04,True,0.34,Normal,,⚠️ Mild Reversal,,backfill,
2024-05-28 11:00,2361.3,60.88,60.88,51.49,53.82,70,65,55,70.0,1.167,74.45,11.34,0.0,-3.25,0.72,True,0.576,Normal,,,,backfill,
2024-05-29 12:00,2341.5,46.7,46.7,29.5,35.7,60,30,85,40.0,0.702,33.26,10.31,0.0,-3.54,-0.47,True,0.295,Normal,,,,backfill,
2024-05-30 13:00,2365.8,66.7,71.25,49.4,38.09,100,70,100,70.0,0.408,69.81,21.61,-4.55,-2.07,0.78,False,0.581,Normal,,💀 Death Cross,,backfill,
2024-05-31 14:00,2343.5,29.82,38.91,42.17,21.29,60,0,40,70.0,1.202,33.64,15.26,-9.09,-0.72,2.01,False,0.242,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-06-03 15:00,2368.0,55.36,59.9,64.36,20.06,50,70,85,70.0,0.673,88.33,10.16,-4.55,1.21,1.61,False,0.56,Normal,,💀 Death Cross,,backfill,
2024-06-04 16:00,2346.4,26.96,36.05,39.13,7.16,60,0,40,70.0,1.313,34.99,14.2,-9.09,-0.63,1.42,False,0.197,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-06-05 18:00,2375.9,55.26,59.8,63.81,5.0,50,70,100,70.0,0.587,86.47,9.08,-4.55,1.47,3.08,False,0.64,Normal,,💀 Death Cross,,backfill,
2024-06-06 19:00,2395.5,58.64,63.19,66.02,3.1,70,70,100,70.0,0.426,73.47,13.2,-4.55,1.26,2.75,False,0.961,Normal,,💀 Death Cross,,backfill,
2024-06-09 20:00,2313.9,27.35,31.9,21.49,29.91,60,0,40,40.0,1.23,30.88,30.79,-4.55,-1.26,-0.47,False,-0.608,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-10 21:00,2319.9,39.79,44.34,30.21,10.8,100,0,55,70.0,1.002,55.17,11.5,-4.55,-2.03,0.02,False,-0.615,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-11 22:00,2330.3,38.4,42.95,25.93,6.75,100,0,85,40.0,0.601,58.13,9.77,-4.55,-0.69,-1.29,False,-0.502,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-12 23:00,2329.7,37.41,41.96,25.75,26.0,60,0,100,40.0,0.512,30.09,21.35,-4.55,-1.94,-1.23,False,-0.632,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-14 00:00,2320.9,25.31,29.85,18.09,16.04,80,0,40,25.0,1.327,41.67,19.61,-4.55,-3.11,-0.97,False,-0.949,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-17 01:00,2333.1,35.02,39.56,37.86,9.52,60,35,70,25.0,0.821,31.69,10.96,-4.55,0.83,-1.47,False,-0.654,Normal,,💀 Death Cross,,backfill,
2024-06-18 02:00,2334.6,29.05,33.6,28.86,2.73,100,35,10,25.0,2.515,65.69,10.9,-4.55,0.63,-2.35,False,-0.637,Normal,,💀 Death Cross,,backfill,
2024-06-20 03:00,2352.1,50.17,54.71,56.25,12.03,100,35,100,25.0,0.42,61.33,14.41,-4.55,0.94,-1.45,False,-0.12,Normal,,💀 Death Cross,,backfill,
2024-06-21 04:00,2379.0,51.77,56.31,57.54,15.34,100,70,70,25.0,0.874,62.78,16.41,-4.55,2.12,-2.52,False,0.706,Normal,,💀 Death Cross,,backfill,
2024-06-24 05:00,2337.3,25.16,29.7,22.37,20.83,100,0,10,25.0,2.519,54.12,17.6,-4.55,0.71,-3.72,False,-0.605,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-25 06:00,2347.9,53.08,57.63,60.0,5.75,100,70,85,25.0,0.696,54.78,8.19,-4.55,0.63,-2.81,False,-0.252,Normal,,💀 Death Cross,,backfill,
2024-06-26 07:00,2324.8,25.4,34.49,44.84,17.1,80,0,40,25.0,1.207,41.88,12.26,-9.09,-0.42,-1.52,False,-0.958,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-06-27 08:00,2333.4,24.13,28.68,65.13,21.92,50,0,10,25.0,2.4,86.87,12.87,-4.55,-0.8,-0.27,False,-0.643,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-06-28 09:00,2341.1,42.82,47.36,54.49,14.69,100,35,55,25.0,1.038,53.93,9.32,-4.55,-1.59,-0.86,False,-0.377,Normal,,💀 Death Cross,,backfill,
2024-07-01 10:00,2333.8,29.84,38.93,57.23,16.36,80,35,20,25.0,1.516,48.71,11.56,-9.09,-0.15,-0.33,False,-0.583,Normal,,⚠️ Mild Reversal | 💀 Death Cross,,backfill,
2024-07-02 11:00,2333.6,29.32,38.41,49.71,20.72,60,35,40,25.0,1.234,39.66,11.6,-9.09,-0.61,-1.36,False,-0.563,Normal,,⚠️ Mild Reversal | 💀 Death Cross,,backfill,
2024-07-05 08:00,2380.2,68.31,72.86,92.02,45.12,50,70,100,80.0,0.368,82.49,18.19,-4.55,2.38,1.57,False,1.005,Normal,,💀 Death Cross,,backfill,
2024-07-08 09:00,2383.2,76.08,76.08,80.46,51.01,60,100,85,80.0,0.668,34.29,12.57,0.0,2.13,0.64,True,1.122,Normal,,,,backfill,
2024-07-09 10:00,2361.6,64.42,64.42,50.55,65.99,80,100,10,80.0,2.669,41.72,16.74,0.0,0.88,0.65,True,0.412,Normal,,,,backfill,
2024-07-10 11:00,2385.4,78.51,78.51,83.48,67.58,100,100,40,80.0,1.433,63.73,12.83,0.0,2.21,0.4,True,1.192,Normal,,,,backfill,
2024-07-11 12:00,2417.5,86.33,86.33,93.6,84.38,70,100,100,70.0,0.245,79.9,19.05,0.0,3.6,0.92,True,2.21,Extended,,,,backfill,
2024-07-12 13:00,2422.8,82.03,82.03,88.77,78.43,100,100,55,70.0,1.124,60.44,9.87,0.0,1.79,4.71,True,2.246,Extended,,,,backfill,
2024-07-15 14:00,2427.1,85.64,85.64,78.36,80.46,100,100,85,70.0,0.711,58.98,13.67,0.0,1.84,4.62,True,2.241,Extended,,,,backfill,
2024-07-16 15:00,2473.5,86.98,86.98,97.45,84.4,70,100,100,70.0,0.591,78.2,13.86,0.0,4.74,6.15,True,3.369,Extreme Extended,,,,backfill,
2024-07-17 16:00,2463.1,75.83,75.83,80.47,84.51,80,100,40,70.0,1.42,43.92,19.12,0.0,3.26,5.73,True,2.729,Extreme Extended,,,,backfill,
2024-07-18 18:00,2446.8,60.37,60.37,63.31,78.92,30,100,20,70.0,1.816,17.09,11.3,0.0,1.21,5.42,True,2.107,Extended,,,,backfill,
2024-07-21 19:00,2413.3,67.71,72.26,50.96,82.57,80,65,85,70.0,0.639,40.72,13.7,-4.55,-0.39,3.44,True,1.215,Normal,,⚠️ Mild Reversal,,backfill,
2024-07-22 20:00,2401.2,60.56,65.1,45.15,75.47,80,65,55,70.0,1.063,44.59,10.59,-4.55,-1.07,2.85,True,0.879,Normal,,⚠️ Mild Reversal,,backfill,
2024-07-23 21:00,2409.2,75.05,75.05,49.54,65.76,100,65,100,70.0,0.548,50.96,8.48,0.0,-2.6,2.43,True,1.042,Normal,,,,backfill,
2024-07-24 22:00,2371.7,34.35,34.35,12.66,83.44,30,30,10,40.0,2.234,18.72,19.25,0.0,-3.71,-0.31,True,0.054,Normal,,,,backfill,
2024-07-25 23:00,2370.3,51.27,55.81,33.72,81.16,80,30,40,70.0,1.24,49.77,15.37,-4.55,-3.13,1.41,True,-0.005,Normal,,⚠️ Mild Reversal,,backfill,
2024-07-29 00:00,2393.3,69.9,69.9,37.53,56.88,100,100,55,70.0,1.099,66.58,10.97,0.0,-0.83,1.93,True,0.566,Normal,,,,backfill,
2024-07-30 01:00,2384.1,39.19,48.28,39.69,59.99,100,0,20,70.0,1.956,58.94,10.5,-9.09,-0.71,2.55,False,0.321,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-07-31 02:00,2466.2,66.34,70.88,71.37,63.94,50,70,100,70.0,0.151,84.25,33.54,-4.55,2.37,5.69,False,2.314,Extended,,💀 Death Cross,,backfill,
2024-08-01 03:00,2484.4,80.13,80.13,72.51,53.25,100,100,85,70.0,0.611,60.92,15.46,0.0,4.75,6.12,True,2.543,Extreme Extended,,,,backfill,
2024-08-02 04:00,2506.0,81.9,81.9,84.76,56.66,70,100,100,80.0,0.584,76.89,13.8,0.0,5.73,7.38,True,2.802,Extreme Extended,,,,backfill,
2024-08-05 05:00,2464.9,72.04,72.04,55.64,86.61,80,100,20,90.0,1.972,46.58,34.24,0.0,2.99,5.63,True,1.765,Normal,,,,backfill,
2024-08-06 06:00,2453.0,71.23,71.23,57.85,84.53,100,65,40,80.0,1.29,53.51,27.15,0.0,2.89,3.06,True,1.497,Normal,,,,backfill,
2024-08-07 07:00,2441.4,56.98,61.53,40.96,73.21,100,65,10,80.0,3.083,60.5,16.33,-4.55,-1.01,2.44,True,1.252,Normal,,⚠️ Mild Reversal,,backfill,
2024-08-08 08:00,2447.4,63.9,63.9,56.26,62.16,50,65,70,80.0,0.948,80.8,12.91,0.0,-1.49,3.63,True,1.365,Normal,,,,backfill,
2024-08-09 09:00,2466.1,74.08,74.08,54.91,54.56,100,100,55,80.0,1.048,52.54,11.26,0.0,-1.59,3.38,True,1.67,Normal,,,,backfill,
2024-08-12 10:00,2492.8,71.97,71.97,63.63,38.16,50,100,100,80.0,0.449,84.74,9.13,0.0,1.13,3.11,True,2.097,Extended,,,,backfill,
2024-08-13 11:00,2508.3,75.95,75.95,64.85,35.84,100,100,85,70.0,0.602,52.3,10.4,0.0,2.25,3.53,True,2.233,Extended,,,,backfill,
2024-08-14 12:00,2482.5,50.67,50.67,27.1,36.93,60,100,10,70.0,2.173,33.2,11.79,0.0,1.68,2.28,True,1.632,Normal,,,,backfill,
2024-08-15 13:00,2493.2,57.33,57.33,36.55,27.45,100,100,10,70.0,2.942,51.91,17.15,0.0,1.87,0.8,True,1.733,Normal,,,,backfill,
2024-08-16 14:00,2541.9,70.63,70.63,69.33,34.48,50,100,100,70.0,0.465,87.88,15.69,0.0,3.07,3.2,True,2.452,Extended,,,,backfill,
